min,max,mean,median,sd,sum,count,id
1.0810252,64.1057,18.286464275527667,11.32956600189209,16.54814934947967,256449.38,14024,0
0.448175,61.285316,3.2804524908742936,2.037043,4.246782733539521,129410.57,39449,1
0.39180657,28.391836,3.210242633657351,2.361454963684082,3.137973320079348,184942.08,57610,2
0.42970157,18.294722,1.839216219893863,1.4280603,1.504884609653562,67582.0,36745,3
0.023685,11.965035,0.22717655748634177,0.14759409427642822,0.3288746961383112,199512.36,878226,4
0.07888698,9.012479,0.40867877863616653,0.2631089,0.5164764123039345,132884.77,325157,5
0.03022324,1.5160991,0.09204613147596484,0.06418542563915253,0.0772014335304706,70633.99,767376,6
0.12964858,36.385944,0.9180603943213549,0.58025634,1.6798267105636695,175895.78,191595,7
0.023722485,2.2728915,0.08421323976834086,0.04613249,0.10584276645292953,89819.06,1066567,8
0.14140593,35.592083,1.6707473867919274,0.69424593,3.5338951017649016,89988.125,53861,9
0.043067906,14.350109,0.5022598265147276,0.27463704,0.8405914066911152,205524.22,409199,10
0.056651108,10.830043,0.5143861190062635,0.2563863,0.783495395089268,146592.33,284985,11
0.013975948,0.60090286,0.032317381825095505,0.027242587879300117,0.019794352695581142,25953.572,803084,12
0.013131315,0.5470343,0.03565932324571482,0.022433510050177574,0.03619926062509022,22035.465,617944,13
0.013807613,3.4032602,0.07518531833405837,0.05407019704580307,0.1298965046254582,10197.084,135626,14
-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,15
0.10664682,4.229598,0.42068734438560806,0.30982428789138794,0.41952883537151126,23992.64,57032,16
0.10992497,10.929411,0.595680788142516,0.34505904,0.9641446344960469,33178.824,55699,17
0.047801007,11.186571,0.2136445007959396,0.12422039359807968,0.3189602057762781,96898.89,453552,18
0.03598223,3.0494673,0.11517104406972817,0.07059727609157562,0.12152167471042709,60687.31,526932,19
0.058005065,4.7227216,0.19862712390839352,0.14164473,0.18672094007530102,61752.18,310895,20
0.06442247,4.1508255,0.2877968527010036,0.16657092,0.3396067931420407,62716.402,217919,21
0.076591335,2.9417996,0.2040809910863408,0.14679179,0.166167083408229,89566.45,438877,22
0.11684776,7.445855,0.578424114985639,0.41035104,0.5776609921041278,62228.6,107583,23
0.060568914,2.1816354,0.161836406585713,0.13301113,0.11124082506008444,59580.56,368153,24
0.060807448,0.6541674,0.14346442032533724,0.11929447948932648,0.06454565999812772,26332.607,183548,25
0.06063258,14.09514,0.19205766917413994,0.11475768685340881,0.3506947761742812,116588.99,607052,26
0.073534496,2.9378772,0.259439893686641,0.19615136,0.2064368874161829,115958.48,446957,27
0.06299711,19.388374,0.5121589488185283,0.2194124460220337,1.1073205645549387,70962.695,138556,28
0.06420132,10.2746,0.9513415868924889,0.4467458724975586,1.2717554405867704,98186.06,103208,29
0.13538961,17.74793,0.7313295198822889,0.47471574,0.8255609423366389,73933.76,101095,30
0.10485481,9.358261,0.7578750966187547,0.45360702,0.9873996344080602,115208.38,152015,31
0.116696,27.912584,1.1701104016356123,0.6372230648994446,1.8158654587287455,100226.98,85656,32
0.080667265,17.807032,1.0282168865194825,0.651202917098999,1.1774575404551193,108561.195,105582,33
0.20662485,2.7626634,0.6734305836045408,0.55444944,0.3652086075907233,34763.16,51621,34
0.08005038,3.3988316,0.24669342695097213,0.19047284126281738,0.20555875481782304,32228.03,130640,35
0.22182734,14.870284,1.0467110949411973,0.7966625690460205,0.889732722158855,106268.39,101526,36
0.10232974,15.387658,0.8447016001037634,0.5710871,0.914807910835338,75708.07,89627,37
0.06752949,10.083184,0.8539900181049941,0.34321803,1.2604339356099903,86200.9,100939,38
0.2075527,2.814113,0.6540406130749401,0.4800335168838501,0.44946125787644814,64443.93,98532,39
0.26452327,28.807875,0.9985116502865181,0.6436428,1.4410194686629487,38683.34,38741,40
0.039671853,2.6501262,0.20255846907393965,0.13014641404151917,0.23947320060071411,65304.445,322398,41
0.08933536,5.982911,0.5344995508536465,0.41881000995635986,0.39679292161031277,43547.816,81474,42
0.14080386,2.9872718,0.49503852902419876,0.35292699933052063,0.40552165102447724,19863.916,40126,43
0.06013337,2.307098,0.27243494411709857,0.20873514,0.21597958080359064,37983.152,139421,44
0.07652025,4.034462,0.33301518199621577,0.2133234,0.3404963578483341,45232.453,135827,45
0.090758674,9.088908,0.7496055555959725,0.5124998092651367,0.7372833465863439,103037.78,137456,46
0.24210168,28.894747,2.949256905975482,0.8868879675865173,4.878806899388481,44987.965,15254,47
0.030438015,2.188863,0.1101794161088883,0.0754107,0.13521719198407564,44197.92,401145,48
0.021784335,1.4355067,0.055730219193496536,0.04298487305641174,0.05605567049757849,72804.84,1306380,49
